"Date","Price","Open","High","Low","Vol.","Change %"
"09/22/2023","1,267.40","1,287.70","1,290.45","1,266.02","416.64M","-0.87%"
"09/21/2023","1,278.57","1,296.45","1,297.97","1,278.34","403.90M","-2.88%"
"09/20/2023","1,316.47","1,336.56","1,341.39","1,316.35","343.36M","-1.09%"
"09/19/2023","1,331.01","1,331.24","1,333.58","1,318.14","363.65M","-0.65%"
"09/18/2023","1,339.68","1,350.85","1,352.24","1,337.27","335.44M","-1.01%"
"09/15/2023","1,353.31","1,373.40","1,374.41","1,350.84","650.16M","-1.88%"
"09/14/2023","1,379.21","1,371.36","1,383.65","1,364.85","378.98M","0.88%"
"09/13/2023","1,367.22","1,357.63","1,370.22","1,354.76","386.41M","0.90%"
"09/12/2023","1,355.07","1,361.37","1,370.02","1,354.50","361.80M","-0.90%"
"09/11/2023","1,367.31","1,349.40","1,369.48","1,348.54","410.77M","2.77%"
"09/08/2023","1,330.46","1,327.36","1,339.14","1,326.58","336.84M","0.03%"
"09/07/2023","1,330.02","1,310.28","1,331.76","1,307.03","366.03M","0.50%"
"09/06/2023","1,323.38","1,329.65","1,331.83","1,315.17","341.88M","-0.97%"
"09/05/2023","1,336.36","1,333.82","1,339.66","1,325.79","368.00M","-0.09%"
"09/01/2023","1,337.52","1,352.39","1,355.88","1,329.23","324.49M","-0.54%"
"08/31/2023","1,344.81","1,338.65","1,351.42","1,337.76","357.99M","0.51%"
"08/30/2023","1,338.04","1,331.22","1,343.26","1,327.37","310.72M","0.33%"
"08/29/2023","1,333.64","1,305.31","1,334.16","1,304.50","330.90M","2.35%"
"08/28/2023","1,302.98","1,305.20","1,308.16","1,295.03","294.60M","0.37%"
"08/25/2023","1,298.21","1,290.76","1,302.06","1,278.22","345.84M","1.10%"
"08/24/2023","1,284.07","1,312.54","1,313.11","1,284.05","335.97M","-2.01%"
"08/23/2023","1,310.37","1,294.60","1,313.71","1,292.71","348.73M","0.83%"
"08/22/2023","1,299.58","1,308.94","1,310.02","1,295.50","345.87M","0.09%"
"08/21/2023","1,298.40","1,290.23","1,300.57","1,283.70","348.54M","1.15%"
"08/18/2023","1,283.67","1,270.54","1,287.69","1,270.54","381.54M","-0.32%"
"08/17/2023","1,287.83","1,312.13","1,312.97","1,286.67","363.63M","-1.58%"
"08/16/2023","1,308.55","1,316.27","1,328.24","1,308.26","353.64M","-1.27%"
"08/15/2023","1,325.41","1,339.73","1,346.64","1,323.52","315.20M","-1.37%"
"08/14/2023","1,343.80","1,331.27","1,343.87","1,328.94","334.34M","0.39%"
"08/11/2023","1,338.53","1,335.69","1,342.62","1,328.44","368.65M","-0.28%"
"08/10/2023","1,342.32","1,349.04","1,361.88","1,335.93","461.40M","0.27%"
"08/09/2023","1,338.64","1,356.09","1,356.21","1,336.50","325.55M","-1.20%"
"08/08/2023","1,354.90","1,353.60","1,356.69","1,342.16","320.97M","-0.87%"
"08/07/2023","1,366.76","1,357.24","1,366.81","1,345.93","369.23M","1.10%"
"08/04/2023","1,351.90","1,370.40","1,376.93","1,350.85","459.05M","1.91%"
"08/03/2023","1,326.59","1,315.00","1,330.10","1,311.03","423.82M","0.34%"
"08/02/2023","1,322.05","1,332.07","1,335.62","1,318.31","397.90M","-1.84%"
"08/01/2023","1,346.88","1,358.91","1,358.91","1,346.23","392.56M","-1.15%"
"07/31/2023","1,362.52","1,358.85","1,362.85","1,354.02","369.20M","0.56%"
"07/28/2023","1,354.99","1,342.23","1,358.39","1,341.02","428.33M","1.85%"
"07/27/2023","1,330.34","1,354.90","1,360.87","1,327.97","440.67M","-0.87%"
"07/26/2023","1,341.96","1,332.35","1,347.99","1,332.18","342.44M","-0.06%"
"07/25/2023","1,342.80","1,347.94","1,348.17","1,339.63","381.34M","-0.23%"
"07/24/2023","1,345.84","1,337.50","1,348.26","1,331.24","378.79M","0.52%"
"07/21/2023","1,338.83","1,349.29","1,349.29","1,332.25","536.24M","0.04%"
"07/20/2023","1,338.34","1,371.37","1,371.37","1,336.58","444.86M","-3.40%"
"07/19/2023","1,385.45","1,382.89","1,391.32","1,380.97","412.01M","0.52%"
"07/18/2023","1,378.25","1,368.73","1,381.93","1,364.13","409.53M","0.28%"
"07/17/2023","1,374.46","1,373.03","1,377.92","1,369.12","439.75M","0.32%"
"07/14/2023","1,370.10","1,365.57","1,376.68","1,365.42","384.68M","0.27%"
"07/13/2023","1,366.41","1,366.87","1,369.50","1,355.88","402.72M","1.08%"
"07/12/2023","1,351.81","1,356.80","1,358.89","1,347.92","396.52M","0.96%"
"07/11/2023","1,338.99","1,330.65","1,340.90","1,330.24","361.87M","0.86%"
"07/10/2023","1,327.60","1,325.88","1,328.79","1,316.05","401.45M","0.11%"
"07/07/2023","1,326.17","1,325.05","1,339.24","1,322.21","385.35M","0.18%"
"07/06/2023","1,323.82","1,329.38","1,330.60","1,318.27","437.88M","-1.65%"
"07/05/2023","1,345.97","1,344.19","1,348.42","1,338.16","426.02M","0.08%"
"07/03/2023","1,344.84","1,344.73","1,352.69","1,343.36","296.74M","1.07%"
"06/30/2023","1,330.54","1,322.46","1,334.14","1,321.30","491.80M","1.37%"
"06/29/2023","1,312.58","1,313.45","1,317.02","1,305.03","415.19M","0.06%"
"06/28/2023","1,311.84","1,306.00","1,323.32","1,306.00","515.31M","0.25%"
"06/27/2023","1,308.58","1,290.42","1,311.39","1,288.36","454.55M","2.06%"
"06/26/2023","1,282.20","1,291.60","1,309.98","1,281.88","523.91M","-1.25%"
"06/23/2023","1,298.40","1,299.39","1,310.36","1,293.00","556.79M","-1.11%"
"06/22/2023","1,312.91","1,286.90","1,312.91","1,285.19","444.16M","1.53%"
"06/21/2023","1,293.07","1,308.71","1,311.95","1,290.64","473.58M","-1.17%"
"06/20/2023","1,308.39","1,295.32","1,309.85","1,292.37","460.62M","0.75%"
"06/16/2023","1,298.65","1,309.45","1,310.06","1,297.96","610.13M","-0.18%"
"06/15/2023","1,301.04","1,281.80","1,305.70","1,278.47","494.54M","0.68%"
"06/14/2023","1,292.23","1,295.86","1,299.41","1,275.46","513.44M","-0.11%"
"06/13/2023","1,293.65","1,292.28","1,294.55","1,280.39","494.16M","1.00%"
"06/12/2023","1,280.79","1,267.53","1,282.99","1,263.15","535.11M","1.74%"
"06/09/2023","1,258.94","1,267.75","1,276.09","1,256.37","499.41M","0.44%"
"06/08/2023","1,253.45","1,237.53","1,256.20","1,235.85","459.78M","1.56%"
"06/07/2023","1,234.14","1,253.72","1,257.20","1,231.87","586.19M","-0.91%"
"06/06/2023","1,245.44","1,231.65","1,246.86","1,230.36","440.64M","0.99%"
"06/05/2023","1,233.19","1,229.05","1,237.08","1,226.03","407.62M","0.35%"
"06/02/2023","1,228.92","1,216.52","1,233.86","1,215.62","504.86M","2.20%"
"06/01/2023","1,202.50","1,187.38","1,208.08","1,179.44","475.28M","1.22%"
"05/31/2023","1,188.04","1,190.83","1,193.61","1,171.97","634.00M","-0.92%"
"05/30/2023","1,199.02","1,204.15","1,208.27","1,191.68","457.28M","0.76%"
"05/26/2023","1,190.01","1,166.58","1,199.69","1,166.58","550.13M","2.38%"
"05/25/2023","1,162.34","1,172.10","1,172.10","1,158.78","400.13M","-0.52%"
"05/24/2023","1,168.38","1,169.40","1,174.42","1,159.17","450.28M","-0.23%"
"05/23/2023","1,171.09","1,171.45","1,187.33","1,169.21","479.91M","-0.87%"
"05/22/2023","1,181.37","1,187.66","1,189.30","1,177.39","421.61M","-0.37%"
"05/19/2023","1,185.73","1,192.84","1,193.54","1,180.43","416.35M","-0.84%"
"05/18/2023","1,195.75","1,181.31","1,196.32","1,180.53","385.50M","1.54%"
"05/17/2023","1,177.59","1,162.45","1,178.71","1,161.31","459.45M","2.04%"
"05/16/2023","1,154.05","1,150.12","1,164.49","1,148.49","403.65M","-0.25%"
"05/15/2023","1,156.98","1,156.67","1,159.80","1,146.78","371.92M","0.14%"
"05/12/2023","1,155.36","1,170.22","1,172.00","1,148.37","406.09M","-0.89%"
"05/11/2023","1,165.73","1,161.44","1,167.13","1,156.18","367.17M","0.55%"
"05/10/2023","1,159.34","1,162.84","1,168.95","1,146.27","416.53M","0.63%"
"05/09/2023","1,152.10","1,146.54","1,152.79","1,143.98","318.00M","0.02%"
"05/08/2023","1,151.90","1,151.54","1,152.31","1,144.32","374.11M","0.30%"
"05/05/2023","1,148.40","1,134.49","1,150.01","1,133.96","433.71M","2.00%"
"05/04/2023","1,125.90","1,135.69","1,139.12","1,124.22","436.72M","-0.70%"
"05/03/2023","1,133.79","1,139.08","1,152.60","1,132.79","471.76M","-0.71%"
"05/02/2023","1,141.94","1,137.87","1,144.30","1,128.72","480.03M","0.16%"
"05/01/2023","1,140.15","1,150.07","1,151.56","1,138.58","457.95M","-1.06%"
"04/28/2023","1,152.42","1,148.64","1,154.75","1,134.41","484.66M","-0.04%"
"04/27/2023","1,152.85","1,132.38","1,154.17","1,129.53","499.10M","2.77%"
"04/26/2023","1,121.81","1,132.18","1,136.79","1,119.64","458.86M","-0.38%"
"04/25/2023","1,126.10","1,141.78","1,143.64","1,125.90","430.83M","-2.05%"
"04/24/2023","1,149.64","1,152.79","1,159.49","1,139.30","409.93M","-0.07%"
"04/21/2023","1,150.47","1,146.60","1,155.33","1,138.09","398.79M","1.20%"
"04/20/2023","1,136.78","1,135.47","1,146.45","1,130.51","530.69M","-1.48%"
"04/19/2023","1,153.85","1,143.52","1,160.36","1,142.74","379.92M","0.02%"
"04/18/2023","1,153.59","1,158.31","1,160.58","1,148.93","304.74M","0.12%"
"04/17/2023","1,152.15","1,148.98","1,154.86","1,141.45","328.62M","0.68%"
"04/14/2023","1,144.40","1,140.59","1,151.12","1,134.86","320.01M","0.13%"
"04/13/2023","1,142.93","1,125.71","1,144.03","1,122.27","404.53M","2.31%"
"04/12/2023","1,117.09","1,142.90","1,143.76","1,115.97","423.25M","-1.54%"
"04/11/2023","1,134.57","1,134.72","1,141.09","1,129.80","391.02M","0.02%"
"04/10/2023","1,134.39","1,118.59","1,134.41","1,111.15","378.20M","0.42%"
"04/06/2023","1,129.59","1,124.01","1,131.13","1,113.52","338.39M","0.05%"
"04/05/2023","1,129.03","1,148.78","1,148.78","1,126.71","373.25M","-2.04%"
