"Date","Price","Open","High","Low","Vol.","Change %"
"09/07/2023","752.45","752.54","754.81","749.40","262.40M","0.34%"
"09/06/2023","749.91","750.93","752.26","748.41","170.13M","-0.19%"
"09/05/2023","751.36","757.29","759.25","751.25","189.35M","-0.83%"
"09/01/2023","757.65","766.41","766.99","755.08","186.21M","-0.83%"
"08/31/2023","763.99","764.91","767.72","763.91","212.83M","-0.54%"
"08/30/2023","768.11","768.01","770.15","765.85","143.73M","0.17%"
"08/29/2023","766.77","764.84","767.08","759.98","170.75M","0.41%"
"08/28/2023","763.63","762.85","764.93","761.12","136.51M","0.46%"
"08/25/2023","760.16","758.28","762.02","755.46","202.16M","0.56%"
"08/24/2023","755.92","760.14","766.27","755.82","136.47M","-0.77%"
"08/23/2023","761.79","759.63","761.79","758.42","114.30M","0.63%"
"08/22/2023","757.05","758.57","759.49","756.00","120.89M","-0.53%"
"08/21/2023","761.08","764.15","765.49","758.05","117.08M","-0.64%"
"08/18/2023","765.98","761.68","767.52","761.14","144.02M","0.37%"
"08/17/2023","763.15","772.28","773.03","761.64","147.92M","-1.01%"
"08/16/2023","770.97","776.64","777.95","770.00","134.77M","-0.28%"
"08/15/2023","773.12","779.14","780.14","772.47","114.04M","-1.02%"
"08/14/2023","781.06","787.14","788.22","779.67","109.58M","-0.52%"
"08/11/2023","785.16","784.12","786.95","782.29","97.78M","0.19%"
"08/10/2023","783.70","787.81","792.53","782.66","103.37M","-0.20%"
"08/09/2023","785.30","784.27","789.53","783.61","107.41M","0.13%"
"08/08/2023","784.29","789.63","789.88","782.10","120.88M","-0.66%"
"08/07/2023","789.49","785.34","790.44","784.76","113.84M","0.85%"
"08/04/2023","782.82","792.08","793.68","782.12","121.95M","-1.02%"
"08/03/2023","790.90","792.19","794.07","790.12","128.41M","-0.17%"
"08/02/2023","792.25","787.96","797.63","787.96","146.41M","0.25%"
"08/01/2023","790.27","794.29","796.29","789.70","134.44M","-0.51%"
"07/31/2023","794.32","797.46","799.40","791.49","179.51M","-0.46%"
"07/28/2023","797.98","796.32","801.16","796.07","145.47M","0.99%"
"07/27/2023","790.16","798.14","799.86","790.09","148.01M","-0.81%"
"07/26/2023","796.63","793.67","798.92","792.39","131.65M","0.21%"
"07/25/2023","794.95","795.90","795.93","791.44","128.41M","-0.05%"
"07/24/2023","795.36","792.88","796.81","791.61","114.55M","0.38%"
"07/21/2023","792.31","791.26","794.59","790.12","220.47M","0.34%"
"07/20/2023","789.64","784.49","790.77","782.46","134.08M","0.79%"
"07/19/2023","783.42","778.09","784.34","778.09","130.87M","0.93%"
"07/18/2023","776.21","776.79","782.88","774.07","121.07M","-0.13%"
"07/17/2023","777.21","776.93","779.55","774.44","114.62M","-0.30%"
"07/14/2023","779.52","776.81","780.75","774.84","114.32M","0.35%"
"07/13/2023","776.83","774.75","778.16","771.81","128.94M","0.44%"
"07/12/2023","773.42","773.83","775.63","771.89","139.06M","0.23%"
"07/11/2023","771.61","771.21","772.82","767.01","135.69M","0.14%"
"07/10/2023","770.56","772.46","777.88","769.73","144.82M","0.03%"
"07/07/2023","770.30","778.09","778.52","770.03","145.53M","-1.34%"
"07/06/2023","780.76","779.45","781.66","777.50","145.41M","-0.34%"
"07/05/2023","783.46","781.88","784.09","780.66","145.56M","-0.09%"
"07/03/2023","784.19","777.13","784.19","775.65","84.69M","0.69%"
"06/30/2023","778.82","773.46","779.93","773.46","161.52M","0.93%"
"06/29/2023","771.63","769.89","772.76","766.55","150.70M","-0.15%"
"06/28/2023","772.81","775.13","775.13","768.84","157.82M","-0.59%"
"06/27/2023","777.41","774.05","778.14","773.23","166.04M","0.34%"
"06/26/2023","774.79","774.00","775.59","768.94","127.73M","0.03%"
"06/23/2023","774.52","779.34","779.47","773.95","215.97M","-0.59%"
"06/22/2023","779.13","779.75","779.97","776.20","124.27M","0.51%"
"06/21/2023","775.15","771.68","777.48","769.27","141.93M","0.39%"
"06/20/2023","772.16","778.66","779.31","772.12","145.11M","-0.75%"
"06/16/2023","777.99","779.44","782.24","777.50","243.91M","0.05%"
"06/15/2023","777.63","772.81","779.50","771.35","164.59M","0.93%"
"06/14/2023","770.46","768.71","772.97","767.12","156.28M","0.56%"
"06/13/2023","766.19","762.14","767.32","761.28","137.31M","0.42%"
"06/12/2023","763.00","764.01","764.50","759.20","142.54M","0.01%"
"06/09/2023","762.95","762.04","765.14","760.00","123.54M","-0.12%"
"06/08/2023","763.84","758.50","764.03","757.80","126.99M","0.74%"
"06/07/2023","758.22","756.93","760.33","753.97","172.03M","-0.33%"
"06/06/2023","760.72","765.07","766.12","756.27","132.03M","-0.47%"
"06/05/2023","764.31","766.23","771.13","762.90","128.12M","-0.35%"
"06/02/2023","766.99","757.23","767.40","756.84","153.85M","1.39%"
"06/01/2023","756.44","756.05","757.81","752.70","176.82M","-0.09%"
"05/31/2023","757.09","757.32","761.36","753.47","364.00M","0.07%"
"05/30/2023","756.55","760.46","762.27","754.13","164.16M","-1.08%"
"05/26/2023","764.84","761.29","765.94","758.95","147.62M","0.35%"
"05/25/2023","762.16","762.06","764.78","756.94","165.71M","-0.77%"
"05/24/2023","768.05","773.43","773.68","767.33","128.80M","-0.65%"
"05/23/2023","773.06","776.58","776.58","771.93","137.65M","-0.71%"
"05/22/2023","778.59","789.80","789.80","777.94","134.85M","-1.47%"
"05/19/2023","790.19","791.76","792.19","786.98","133.46M","0.01%"
"05/18/2023","790.14","790.71","792.12","785.15","142.19M","-0.44%"
"05/17/2023","793.66","796.10","796.53","788.96","134.99M","-0.10%"
"05/16/2023","794.47","798.98","799.71","793.23","121.08M","-0.88%"
"05/15/2023","801.49","805.67","805.92","798.11","107.38M","-0.27%"
"05/12/2023","803.68","800.86","803.90","799.70","106.43M","0.36%"
"05/11/2023","800.82","798.79","801.15","793.75","107.42M","0.31%"
"05/10/2023","798.32","800.58","803.21","792.70","127.02M","-0.15%"
"05/09/2023","799.50","801.05","801.97","797.97","116.59M","-0.30%"
"05/08/2023","801.94","802.17","802.68","799.02","130.65M","-0.22%"
"05/05/2023","803.74","797.12","804.55","796.91","120.97M","0.89%"
"05/04/2023","796.63","800.28","800.41","794.00","137.33M","-0.29%"
"05/03/2023","798.98","803.14","805.81","798.65","173.34M","-0.79%"
"05/02/2023","805.32","807.00","807.40","797.12","144.46M","-0.32%"
"05/01/2023","807.92","806.85","811.16","805.74","118.63M","0.09%"
"04/28/2023","807.20","804.52","808.53","803.61","163.30M","0.48%"
"04/27/2023","803.31","794.14","803.88","794.14","131.76M","1.04%"
"04/26/2023","795.05","796.85","800.22","794.40","116.32M","-0.74%"
"04/25/2023","800.94","802.96","807.19","800.19","133.80M","-0.12%"
"04/24/2023","801.87","799.89","802.51","799.47","110.26M","0.40%"
"04/21/2023","798.68","799.42","802.85","796.93","139.72M","0.75%"
"04/20/2023","792.75","788.81","794.81","788.67","118.29M","0.06%"
"04/19/2023","792.29","794.11","794.62","790.36","97.66M","-0.05%"
"04/18/2023","792.68","790.44","793.36","787.87","96.60M","0.33%"
"04/17/2023","790.10","787.67","790.14","785.82","100.01M","0.59%"
"04/14/2023","785.47","788.35","791.42","783.26","100.71M","-0.58%"
"04/13/2023","790.06","786.56","790.64","782.77","112.27M","0.55%"
"04/12/2023","785.70","788.74","791.90","784.83","115.80M","-0.45%"
"04/11/2023","789.24","788.44","791.45","788.16","110.61M","0.24%"
"04/10/2023","787.34","784.46","787.36","780.04","100.82M","-0.01%"
"04/06/2023","787.45","784.89","788.89","782.72","119.06M","0.08%"
"04/05/2023","786.82","785.28","789.72","785.28","148.12M","0.55%"
"04/04/2023","782.48","784.63","787.22","781.03","124.07M","-0.24%"
"04/03/2023","784.39","781.06","785.93","778.24","134.80M","0.51%"
"03/31/2023","780.38","777.72","780.43","776.75","140.01M","0.83%"
"03/30/2023","773.93","774.22","775.99","771.47","116.59M","0.34%"
"03/29/2023","771.29","771.44","771.74","769.34","115.66M","0.54%"
"03/28/2023","767.18","766.20","771.20","766.01","120.81M","0.22%"
"03/27/2023","765.48","764.80","768.98","764.80","131.51M","0.54%"
"03/24/2023","761.34","750.92","761.96","750.65","131.46M","1.63%"
"03/23/2023","749.13","753.13","756.38","746.26","149.37M","-0.43%"
"03/22/2023","752.38","759.96","763.71","752.31","126.34M","-0.98%"
"03/21/2023","759.84","763.10","763.41","754.63","140.40M","-0.12%"
"03/20/2023","760.78","753.80","761.28","753.80","148.40M","1.35%"
"03/17/2023","750.63","754.91","755.03","746.65","300.19M","-0.60%"
"03/16/2023","755.19","754.24","756.02","750.08","143.10M","-0.07%"
"03/15/2023","755.75","745.98","756.48","744.59","159.59M","0.68%"
"03/14/2023","750.65","746.79","751.29","743.79","142.68M","0.80%"
"03/13/2023","744.68","740.56","755.65","740.56","161.88M","0.47%"
"03/10/2023","741.17","746.14","748.91","738.23","119.12M","-0.46%"
"03/09/2023","744.56","754.76","755.31","742.54","111.49M","-0.95%"
"03/08/2023","751.67","750.47","752.37","747.12","108.13M","0.12%"
"03/07/2023","750.78","758.94","760.78","749.33","121.27M","-0.97%"
"03/06/2023","758.17","753.87","759.03","753.74","113.60M","0.33%"
"03/03/2023","755.69","754.61","756.50","749.13","111.12M","0.08%"
"03/02/2023","755.09","745.46","756.77","744.86","116.30M","1.21%"
"03/01/2023","746.03","749.12","750.00","740.32","120.36M","-0.76%"
"02/28/2023","751.73","753.96","755.86","751.09","153.51M","-0.75%"
"02/27/2023","757.41","762.23","764.16","755.90","103.97M","-0.18%"
"02/24/2023","758.81","758.55","759.88","753.78","94.64M","-0.59%"
"02/23/2023","763.31","765.66","767.30","758.80","100.59M","-0.22%"
"02/22/2023","764.96","767.98","772.45","762.96","117.05M","-0.27%"
"02/21/2023","767.01","765.69","770.81","762.69","141.72M","-0.34%"
"02/17/2023","769.60","760.04","769.90","759.59","126.66M","1.29%"
"02/16/2023","759.80","760.54","764.57","755.84","115.34M","-0.80%"
"02/15/2023","765.89","762.94","765.96","759.66","100.54M","0.19%"
"02/14/2023","764.47","771.06","771.26","762.05","112.68M","-0.93%"
"02/13/2023","771.64","764.99","771.77","764.99","105.93M","1.17%"
"02/10/2023","762.70","757.28","763.09","753.96","116.01M","0.93%"
"02/09/2023","755.67","763.37","764.94","754.59","113.10M","-0.30%"
"02/08/2023","757.91","760.70","761.19","756.99","105.71M","-0.83%"
"02/07/2023","764.28","761.07","765.51","756.35","125.72M","-0.36%"
"02/06/2023","767.03","766.19","768.41","764.36","123.00M","0.02%"
"02/03/2023","766.84","771.47","771.76","761.55","130.65M","-0.42%"
"02/02/2023","770.11","773.67","775.23","766.73","144.63M","-0.86%"
"02/01/2023","776.77","769.96","780.35","766.99","129.55M","0.76%"
"01/31/2023","770.91","764.61","770.92","762.15","149.40M","1.08%"
"01/30/2023","762.71","761.35","767.97","761.11","122.27M","0.07%"
"01/27/2023","762.14","763.70","765.78","758.50","129.78M","-0.25%"
"01/26/2023","764.07","765.91","765.91","761.54","111.07M","-0.28%"
"01/25/2023","766.19","760.57","766.20","756.07","113.13M","0.28%"
"01/24/2023","764.03","767.08","768.16","756.72","105.67M","0.38%"
"01/23/2023","761.11","759.88","765.18","757.99","111.79M","0.30%"
"01/20/2023","758.85","753.24","758.90","748.17","154.76M","0.81%"
"01/19/2023","752.72","760.38","760.60","752.60","132.88M","-1.02%"
"01/18/2023","760.45","778.89","779.26","759.43","158.56M","-2.65%"
"01/17/2023","781.17","783.43","787.83","780.39","132.07M","0.00%"
"01/13/2023","781.20","775.76","781.40","775.42","99.36M","0.46%"
"01/12/2023","777.62","785.25","785.69","775.80","110.18M","-0.79%"
"01/11/2023","783.83","786.24","788.12","777.19","118.32M","0.06%"
"01/10/2023","783.33","785.16","786.32","780.68","97.92M","-0.16%"
"01/09/2023","784.59","791.53","797.27","784.44","116.27M","-1.03%"
"01/06/2023","792.74","779.77","795.62","779.77","125.46M","2.71%"
"01/05/2023","771.85","777.34","778.40","770.22","133.50M","-0.99%"
"01/04/2023","779.53","778.42","783.93","774.62","124.46M","0.29%"
"01/03/2023","777.29","779.97","779.97","768.77","110.77M","-0.24%"
"12/30/2022","779.13","781.17","781.55","773.41","79.28M","-0.47%"
"12/29/2022","782.78","782.54","785.37","781.45","70.79M","0.41%"
"12/28/2022","779.62","791.30","792.56","779.43","73.57M","-1.26%"
"12/27/2022","789.55","788.36","790.96","785.30","81.72M","0.47%"
"12/23/2022","785.87","781.59","786.27","779.51","65.88M","0.53%"
"12/22/2022","781.76","781.98","782.12","773.23","93.35M","-0.29%"
"12/21/2022","784.02","779.77","786.80","779.41","100.96M","0.82%"
"12/20/2022","777.64","776.21","780.34","772.99","109.21M","-0.02%"
"12/19/2022","777.78","778.86","784.09","773.02","114.40M","-0.04%"
"12/16/2022","778.10","777.64","780.58","771.71","277.56M","-0.53%"
"12/15/2022","782.22","789.54","790.92","776.34","130.46M","-1.66%"
"12/14/2022","795.43","797.67","803.24","791.15","125.81M","-0.07%"
"12/13/2022","796.01","806.73","806.73","791.57","144.11M","-0.17%"
"12/12/2022","797.34","791.28","797.56","788.28","109.85M","1.03%"
"12/09/2022","789.18","792.92","794.79","788.96","117.78M","-0.76%"
"12/08/2022","795.26","790.50","795.38","789.08","97.63M","0.44%"
"12/07/2022","791.81","790.08","793.72","788.98","119.00M","0.38%"
"12/06/2022","788.85","796.00","797.72","785.02","112.24M","-0.68%"
"12/05/2022","794.23","795.90","796.38","792.28","115.87M","-1.20%"
"12/02/2022","803.89","794.98","804.75","793.66","108.67M","0.44%"
"12/01/2022","800.38","801.60","802.35","796.44","132.70M","-0.47%"
"11/30/2022","804.18","787.79","804.18","784.18","222.06M","1.83%"
"11/29/2022","789.76","790.85","791.87","785.56","96.54M","-0.37%"
"11/28/2022","792.68","793.61","796.89","791.67","106.73M","-0.31%"
"11/25/2022","795.14","794.82","795.71","793.73","47.82M","0.06%"
"11/23/2022","794.68","793.56","795.99","791.83","81.04M","0.33%"
"11/22/2022","792.03","791.73","792.43","789.24","103.32M","0.72%"
"11/21/2022","786.39","780.60","787.58","779.26","115.68M","0.98%"
"11/18/2022","778.78","776.65","779.90","773.89","116.44M","1.04%"
"11/17/2022","770.79","766.16","770.98","764.57","105.16M","0.02%"
"11/16/2022","770.67","769.40","774.71","768.86","119.34M","0.46%"
"11/15/2022","767.14","769.52","772.87","761.69","146.06M","1.09%"
"11/14/2022","758.89","766.03","771.29","758.73","144.11M","-0.91%"
"11/11/2022","765.85","768.45","768.88","754.11","158.48M","-0.14%"
"11/10/2022","766.93","760.25","768.29","753.90","154.50M","2.46%"
"11/09/2022","748.54","756.25","759.81","748.03","103.27M","-1.13%"
"11/08/2022","757.10","755.89","761.64","749.49","101.35M","0.34%"
"11/07/2022","754.52","749.21","756.18","748.49","109.67M","0.87%"
"11/04/2022","748.01","747.08","752.31","738.32","120.72M","1.14%"
"11/03/2022","739.60","736.67","743.03","734.62","114.14M","-0.33%"
"11/02/2022","742.08","755.51","760.93","741.79","143.17M","-1.73%"
"11/01/2022","755.15","759.29","762.85","752.55","119.60M","-0.28%"
"10/31/2022","757.25","760.07","761.83","755.73","144.29M","-0.62%"
"10/28/2022","761.97","747.54","763.53","746.84","123.28M","2.22%"
"10/27/2022","745.43","747.02","750.39","744.57","136.94M","0.04%"
"10/26/2022","745.15","742.68","750.60","739.85","132.53M","0.65%"
"10/25/2022","740.34","732.54","741.31","728.70","141.58M","1.27%"
"10/24/2022","731.08","723.53","732.73","721.83","130.20M","1.79%"
"10/21/2022","718.21","707.24","719.91","704.72","130.89M","1.55%"
"10/20/2022","707.22","716.77","718.47","706.55","121.58M","-1.42%"
"10/19/2022","717.44","719.73","725.09","714.56","111.59M","-0.38%"
"10/18/2022","720.21","719.43","725.24","716.35","121.77M","1.31%"
"10/17/2022","710.88","708.82","714.61","708.82","128.04M","1.11%"
"10/14/2022","703.05","719.77","721.37","702.30","146.88M","-1.83%"
"10/13/2022","716.18","696.18","718.87","695.29","175.51M","1.61%"
"10/12/2022","704.85","707.17","713.34","704.83","141.85M","0.48%"
"10/11/2022","701.50","695.74","707.63","694.85","142.96M","0.93%"
"10/10/2022","695.04","695.54","697.89","689.39","117.81M","0.29%"
"10/07/2022","693.02","702.38","702.77","690.31","126.07M","-1.55%"
"10/06/2022","703.95","713.63","715.44","702.35","125.08M","-1.46%"
"10/05/2022","714.40","715.89","718.03","707.17","110.45M","-0.60%"
"10/04/2022","718.73","712.98","722.33","712.36","138.65M","1.53%"
"10/03/2022","707.87","699.59","709.64","697.31","145.93M","1.74%"
"09/30/2022","695.78","710.30","711.14","695.69","153.60M","-1.79%"
"09/29/2022","708.45","719.01","720.23","704.25","117.24M","-1.64%"
"09/28/2022","720.27","715.26","723.78","708.50","137.32M","1.19%"
"09/27/2022","711.81","727.24","731.70","710.67","142.17M","-1.76%"
"09/26/2022","724.55","722.68","730.90","721.18","132.09M","0.01%"
"09/23/2022","724.50","733.14","733.14","716.65","131.97M","-1.73%"
"09/22/2022","737.29","738.68","742.33","736.16","111.42M","-0.19%"
"09/21/2022","738.72","746.70","752.96","738.70","130.61M","-0.34%"
"09/20/2022","741.26","741.50","742.86","735.49","100.84M","-0.53%"
"09/19/2022","745.24","738.33","745.52","737.96","112.09M","0.66%"
"09/16/2022","740.39","737.71","741.31","736.03","269.42M","0.25%"
"09/15/2022","738.51","744.49","744.66","736.34","123.43M","-0.89%"
"09/14/2022","745.11","747.14","748.73","740.72","129.60M","-0.11%"
"09/13/2022","745.90","765.08","766.16","743.98","143.97M","-3.31%"
"09/12/2022","771.41","770.10","773.84","768.12","124.86M","0.41%"
"09/09/2022","768.24","762.78","773.23","760.00","123.47M","0.79%"
"09/07/2022","762.22","751.00","763.19","750.84","125.01M","1.77%"
"09/06/2022","748.96","754.04","759.15","747.85","136.84M","-0.63%"
"09/02/2022","753.74","768.20","771.62","750.60","112.56M","-1.39%"
"09/01/2022","764.38","756.68","764.64","753.52","127.79M","0.71%"
"08/31/2022","758.98","764.95","767.07","758.98","130.43M","-0.58%"
"08/30/2022","763.40","772.28","772.33","761.55","92.77M","-0.99%"
"08/29/2022","771.04","767.74","775.60","765.78","88.37M","-0.14%"
"08/26/2022","772.14","792.92","793.73","771.58","102.13M","-2.48%"
"08/25/2022","791.80","788.33","791.92","785.14","86.78M","0.46%"
"08/24/2022","788.21","787.05","790.00","785.20","84.48M","0.24%"
"08/23/2022","786.33","786.95","787.58","783.08","88.38M","-0.45%"
"08/22/2022","789.91","795.32","796.30","788.84","95.08M","-1.11%"
"08/19/2022","798.74","800.40","802.55","797.36","112.46M","-0.35%"
"08/18/2022","801.52","799.32","802.49","797.04","96.43M","0.25%"
"08/17/2022","799.49","798.56","802.51","798.14","95.69M","-0.23%"
"08/16/2022","801.36","795.81","804.67","795.81","131.52M","1.21%"
"08/15/2022","791.80","783.44","792.34","782.56","102.64M","1.05%"
"08/12/2022","783.55","779.19","783.78","776.36","96.91M","0.92%"
"08/11/2022","776.40","781.74","784.16","775.40","92.35M","-0.32%"
"08/10/2022","778.90","779.30","780.88","775.99","102.92M","0.74%"
"08/09/2022","773.16","776.02","776.18","771.47","95.45M","-0.08%"
"08/08/2022","773.78","777.07","779.65","772.21","98.84M","-0.06%"
"08/05/2022","774.28","771.54","774.56","767.07","97.91M","-0.15%"
"08/04/2022","775.44","780.40","781.61","772.79","113.24M","-0.79%"
"08/03/2022","781.60","776.49","783.30","774.35","111.32M","0.58%"
"08/02/2022","777.06","783.46","783.68","776.13","135.25M","-0.74%"
"08/01/2022","782.83","772.50","785.58","772.50","134.21M","1.21%"
"07/29/2022","773.50","770.65","774.63","768.04","169.28M","-0.72%"
"07/28/2022","779.12","767.09","780.83","766.00","118.84M","1.59%"
"07/27/2022","766.95","759.53","768.94","754.30","145.84M","0.78%"
"07/26/2022","761.01","754.88","761.89","753.10","145.59M","-0.47%"
"07/25/2022","764.63","762.55","766.39","760.53","99.56M","0.46%"
"07/22/2022","761.15","758.48","763.34","756.88","92.08M","0.69%"
"07/21/2022","755.96","751.69","757.55","750.25","105.24M","0.36%"
"07/20/2022","753.22","758.98","759.55","749.66","107.48M","-0.73%"
"07/19/2022","758.75","757.35","759.73","754.66","121.45M","1.08%"
"07/18/2022","750.62","758.19","760.38","749.54","106.90M","-0.99%"
"07/15/2022","758.09","758.79","762.37","754.92","137.54M","0.40%"
"07/14/2022","755.10","746.57","756.13","744.23","132.05M","0.16%"
"07/13/2022","753.86","750.28","760.33","747.35","111.72M","0.01%"
"07/12/2022","753.79","757.06","763.84","751.26","106.33M","-0.31%"
"07/11/2022","756.14","756.55","761.43","753.66","106.51M","-0.14%"
"07/08/2022","757.23","758.98","763.18","754.98","103.95M","-0.19%"
"07/07/2022","758.66","757.31","759.71","753.94","127.06M","0.08%"
"07/06/2022","758.08","758.22","763.66","755.81","132.40M","0.21%"
"07/05/2022","756.46","756.92","758.46","744.26","130.25M","-0.57%"
"07/01/2022","760.77","750.18","761.15","749.22","126.14M","1.43%"
"06/30/2022","750.05","745.52","753.16","741.43","150.68M","-0.06%"
"06/29/2022","750.49","748.27","753.40","747.67","121.07M","0.49%"
"06/28/2022","746.82","759.10","763.62","746.07","115.85M","-1.33%"
"06/27/2022","756.91","758.21","760.69","754.59","116.56M","-0.22%"
"06/24/2022","758.61","749.42","758.99","748.34","209.84M","1.86%"
"06/23/2022","744.75","734.35","745.37","734.35","145.24M","1.96%"
"06/22/2022","730.45","728.12","735.14","724.76","174.89M","-0.07%"
"06/21/2022","730.94","716.84","732.72","716.84","164.26M","2.69%"
