"Date","Price","Open","High","Low","Vol.","Change %"
"01/13/2023","867.03","859.89","867.77","858.95","206.05M","-0.12%"
"01/12/2023","868.10","866.00","871.32","859.57","262.32M","0.57%"
"01/11/2023","863.19","859.15","863.29","855.32","190.07M","0.96%"
"01/10/2023","855.00","848.11","855.39","847.28","166.40M","0.54%"
"01/09/2023","850.41","855.14","863.78","849.34","192.92M","-0.42%"
"01/06/2023","854.00","838.56","856.33","838.23","185.58M","2.69%"
"01/05/2023","831.60","836.34","836.97","829.17","173.15M","-1.09%"
"01/04/2023","840.73","835.18","842.93","834.03","221.40M","0.91%"
"01/03/2023","833.12","834.40","837.44","825.53","152.86M","0.21%"
"12/30/2022","831.40","830.78","832.36","823.54","114.71M","-0.40%"
"12/29/2022","834.70","828.55","836.96","827.88","118.62M","1.22%"
"12/28/2022","824.60","836.83","839.01","824.53","125.32M","-1.31%"
"12/27/2022","835.58","834.29","839.50","831.58","125.26M","0.33%"
"12/23/2022","832.86","827.49","834.04","824.61","99.05M","0.57%"
"12/22/2022","828.14","833.78","833.78","815.55","149.83M","-1.25%"
"12/21/2022","838.65","831.21","839.95","830.30","164.11M","1.85%"
"12/20/2022","823.45","821.44","828.45","819.85","157.56M","0.14%"
"12/19/2022","822.28","825.97","831.72","818.37","156.10M","-0.52%"
"12/16/2022","826.54","823.42","828.40","818.72","392.88M","-0.48%"
"12/15/2022","830.55","842.23","842.92","826.43","225.22M","-2.45%"
"12/14/2022","851.42","854.50","862.43","847.15","211.27M","-0.19%"
"12/13/2022","853.02","867.38","867.38","846.98","249.14M","0.36%"
"12/12/2022","849.99","837.49","850.05","836.78","162.56M","1.71%"
"12/09/2022","835.70","842.14","845.27","835.33","141.43M","-0.81%"
"12/08/2022","842.55","842.04","847.57","839.57","151.69M","0.57%"
"12/07/2022","837.76","837.12","843.26","836.01","170.37M","-0.14%"
"12/06/2022","838.91","850.18","850.68","832.37","164.33M","-1.15%"
"12/05/2022","848.65","855.42","855.87","847.37","177.00M","-1.70%"
"12/02/2022","863.37","849.48","866.09","849.48","157.34M","0.62%"
"12/01/2022","858.03","861.17","863.16","851.85","157.39M","0.00%"
"11/30/2022","858.06","844.10","858.08","834.89","248.35M","1.59%"
"11/29/2022","844.62","841.27","845.68","838.60","135.89M","0.62%"
"11/28/2022","839.42","848.89","851.73","836.79","153.02M","-1.81%"
"11/25/2022","854.86","853.33","856.57","852.66","65.11M","0.37%"
"11/23/2022","851.70","849.28","854.73","848.94","129.69M","0.39%"
"11/22/2022","848.40","845.75","850.26","844.93","147.30M","0.75%"
"11/21/2022","842.06","837.62","844.48","836.82","146.62M","0.37%"
