"Date","Price","Open","High","Low","Vol.","Change %"
"01/03/2023","571.88","569.74","577.56","567.40","246.28M","0.38%"
"12/30/2022","569.74","571.41","571.41","564.89","163.16M","-0.29%"
"12/29/2022","571.41","563.33","572.00","563.33","151.27M","1.43%"
"12/28/2022","563.33","565.70","567.84","562.87","159.55M","-0.42%"
"12/27/2022","565.70","565.89","568.04","563.16","153.37M","-0.03%"
"12/23/2022","565.89","562.43","566.47","559.58","146.80M","0.62%"
"12/22/2022","562.43","567.97","567.97","553.53","226.22M","-0.98%"
"12/21/2022","567.97","558.46","569.23","558.46","220.94M","1.70%"
"12/20/2022","558.46","556.76","562.65","556.76","234.12M","0.31%"
"12/19/2022","556.76","558.05","562.10","553.16","243.77M","-0.23%"
"12/16/2022","558.05","562.23","562.23","553.14","527.91M","-0.74%"
"12/15/2022","562.23","573.74","573.74","558.81","303.71M","-2.01%"
"12/14/2022","573.74","581.26","585.06","571.74","305.16M","-1.29%"
"12/13/2022","581.26","579.55","593.22","577.48","356.81M","0.30%"
"12/12/2022","579.55","572.33","580.35","569.87","264.84M","1.26%"
"12/09/2022","572.33","573.96","576.12","571.72","227.42M","-0.28%"
"12/08/2022","573.96","573.10","577.45","571.76","252.91M","0.15%"
"12/07/2022","573.10","575.70","579.45","572.14","307.54M","-0.45%"
"12/06/2022","575.70","580.68","583.08","571.09","334.35M","-0.86%"
"12/05/2022","580.68","595.56","595.56","577.89","320.93M","-2.50%"
"12/02/2022","595.56","598.13","598.13","590.44","248.98M","-0.43%"
"12/01/2022","598.13","602.43","604.68","593.80","263.06M","-0.71%"
"11/30/2022","602.43","592.65","602.43","582.90","392.59M","1.65%"
"11/29/2022","592.65","588.69","593.50","587.52","191.28M","0.67%"
"11/28/2022","588.73","599.37","599.37","587.99","209.67M","-1.78%"
"11/25/2022","599.37","596.95","599.86","596.78","83.63M","0.41%"
"11/23/2022","596.95","594.73","598.51","594.02","165.00M","0.37%"
"11/22/2022","594.73","588.69","595.22","588.69","178.29M","1.03%"
"11/21/2022","588.69","586.71","589.80","585.54","188.80M","0.34%"
"11/18/2022","586.71","582.22","590.47","582.20","231.99M","0.77%"
"11/17/2022","582.22","585.36","585.36","576.87","205.52M","-0.54%"
"11/16/2022","585.36","588.01","589.08","583.47","221.51M","-0.45%"
"11/15/2022","588.01","586.34","595.22","582.25","291.66M","0.28%"
"11/14/2022","586.34","595.51","595.51","586.34","270.60M","-1.54%"
"11/11/2022","595.51","590.86","597.87","590.86","324.89M","0.79%"
"11/10/2022","590.86","562.00","591.31","562.00","364.95M","5.14%"
"11/09/2022","562.00","571.70","571.70","560.91","226.26M","-1.70%"
"11/08/2022","571.70","568.37","574.66","566.18","244.81M","0.59%"
"11/07/2022","568.37","563.29","568.93","563.29","236.60M","0.90%"
"11/04/2022","563.29","552.97","565.82","552.97","284.52M","1.87%"
"11/03/2022","552.97","558.94","558.94","549.57","258.13M","-1.07%"
"11/02/2022","558.94","566.21","574.52","558.56","332.38M","-1.28%"
"11/01/2022","566.21","563.91","570.46","563.68","263.16M","0.41%"
"10/31/2022","563.91","568.03","568.25","563.80","269.76M","-0.73%"
"10/28/2022","568.03","554.25","568.62","554.25","247.35M","2.49%"
"10/27/2022","554.25","550.14","560.56","550.14","257.27M","0.75%"
"10/26/2022","550.14","548.53","556.03","548.53","263.76M","0.29%"
"10/25/2022","548.53","542.12","549.58","538.19","297.26M","1.18%"
"10/24/2022","542.12","534.91","544.62","534.91","295.85M","1.35%"
"10/21/2022","534.91","519.73","535.42","517.86","400.70M","2.92%"
"10/20/2022","519.73","528.08","532.52","518.22","309.44M","-1.58%"
"10/19/2022","528.08","536.64","536.64","525.14","292.92M","-1.60%"
"10/18/2022","536.64","527.96","542.58","527.96","372.44M","1.64%"
"10/17/2022","527.96","514.70","531.62","514.70","369.77M","2.58%"
"10/14/2022","514.70","524.01","534.72","514.26","385.12M","-1.78%"
"10/13/2022","524.01","503.18","525.41","491.83","381.66M","4.14%"
"10/12/2022","503.18","504.56","509.94","501.72","253.22M","-0.27%"
"10/11/2022","504.56","511.19","512.95","502.54","278.54M","-1.30%"
"10/10/2022","511.19","513.66","518.20","508.28","216.75M","-0.48%"
"10/07/2022","513.66","525.95","525.95","510.65","273.14M","-2.34%"
"10/06/2022","525.95","533.71","533.92","524.99","240.80M","-1.45%"
"10/05/2022","533.71","538.36","538.36","527.62","222.55M","-0.86%"
"10/04/2022","538.36","518.71","538.57","518.71","296.04M","3.79%"
"10/03/2022","518.70","504.39","521.38","504.21","268.59M","2.84%"
"09/30/2022","504.39","509.98","516.49","503.89","289.76M","-1.10%"
"09/29/2022","509.98","516.36","516.36","503.70","258.52M","-1.24%"
"09/28/2022","516.36","506.70","519.40","506.70","290.27M","1.91%"
"09/27/2022","506.70","508.21","515.01","501.46","274.29M","-0.30%"
"09/26/2022","508.21","516.93","517.66","505.10","295.87M","-1.69%"
"09/23/2022","516.93","525.13","525.13","509.44","317.77M","-1.56%"
"09/22/2022","525.13","534.02","535.89","524.29","261.22M","-1.66%"
"09/21/2022","534.02","545.52","550.63","533.99","265.12M","-2.11%"
"09/20/2022","545.52","553.57","553.57","540.58","231.19M","-1.45%"
"09/19/2022","553.57","547.46","553.91","542.14","214.81M","1.12%"
"09/16/2022","547.46","552.81","552.81","541.92","468.48M","-0.97%"
"09/15/2022","552.81","551.08","559.52","550.00","274.47M","0.31%"
"09/14/2022","551.08","552.45","556.12","545.98","260.15M","-0.25%"
"09/13/2022","552.45","574.07","574.07","550.74","274.59M","-3.77%"
"09/12/2022","574.07","569.13","576.99","569.13","217.07M","0.87%"
"09/09/2022","569.13","564.34","570.70","564.34","221.93M","2.61%"
"09/07/2022","554.68","543.68","555.45","541.31","219.74M","2.02%"
"09/06/2022","543.68","545.25","548.93","538.48","234.71M","-0.29%"
"09/02/2022","545.25","549.81","560.37","542.67","217.22M","-0.83%"
"09/01/2022","549.81","547.82","550.15","539.02","206.96M","0.36%"
"08/31/2022","547.82","552.68","556.78","547.63","272.02M","-0.88%"
"08/30/2022","552.68","555.03","558.62","549.17","220.52M","-0.42%"
"08/29/2022","555.03","559.28","559.28","552.25","189.19M","-0.76%"
"08/26/2022","559.28","576.78","579.55","559.15","210.84M","-3.03%"
"08/25/2022","576.78","568.16","577.06","568.01","174.69M","1.52%"
"08/24/2022","568.16","565.22","569.76","563.05","161.13M","0.52%"
"08/23/2022","565.22","567.36","570.65","565.16","163.76M","-0.38%"
"08/22/2022","567.36","580.07","580.07","565.98","194.14M","-2.19%"
"08/19/2022","580.07","592.03","592.03","578.45","209.56M","-2.02%"
"08/18/2022","592.03","591.27","592.85","588.20","147.94M","0.13%"
"08/17/2022","591.27","594.40","594.40","587.56","183.44M","-0.53%"
"08/16/2022","594.40","590.35","596.97","588.86","187.66M","0.69%"
"08/15/2022","590.35","590.24","591.71","583.37","173.80M","0.02%"
"08/12/2022","590.24","580.75","590.37","580.75","192.61M","1.63%"
"08/11/2022","580.75","574.90","584.68","574.90","234.80M","1.02%"
"08/10/2022","574.90","561.88","576.47","561.88","274.44M","2.32%"
"08/09/2022","561.88","558.72","563.15","558.72","181.19M","0.57%"
"08/08/2022","558.72","559.73","565.13","558.47","189.26M","-0.18%"
"08/05/2022","559.73","555.37","561.83","552.37","195.77M","0.79%"
"08/04/2022","555.37","557.29","558.17","554.56","209.03M","-0.34%"
"08/03/2022","557.29","549.11","558.82","549.11","212.00M","1.49%"
"08/02/2022","549.11","555.04","556.19","548.62","237.80M","-1.07%"
"08/01/2022","555.04","560.04","560.04","551.65","217.54M","-0.89%"
"07/29/2022","560.04","552.29","561.72","552.29","301.90M","1.40%"
"07/28/2022","552.29","548.46","552.46","540.08","256.51M","0.70%"
"07/27/2022","548.46","540.14","551.13","540.14","235.93M","1.54%"
"07/26/2022","540.14","547.74","548.39","539.01","208.26M","-1.39%"
"07/25/2022","547.74","544.18","550.33","544.08","214.07M","0.65%"
"07/22/2022","544.18","547.41","551.01","540.31","226.88M","-0.59%"
"07/21/2022","547.41","543.93","547.60","538.52","265.79M","0.64%"
"07/20/2022","543.93","542.19","544.98","539.40","264.14M","0.32%"
"07/19/2022","542.19","526.04","543.68","526.04","292.81M","3.07%"
"07/18/2022","526.04","528.83","538.94","524.11","279.26M","-0.53%"
"07/15/2022","528.83","510.91","531.15","510.91","417.68M","3.51%"
"07/14/2022","510.91","520.89","520.89","505.01","301.80M","-1.92%"
"07/13/2022","520.89","525.76","525.76","514.77","246.98M","-0.93%"
"07/12/2022","525.77","529.21","535.31","524.61","218.01M","-0.65%"
"07/11/2022","529.21","533.64","533.64","527.74","182.85M","-0.83%"
"07/08/2022","533.64","534.70","537.47","531.31","181.12M","-0.20%"
"07/07/2022","534.70","527.00","536.03","527.00","219.76M","1.46%"
"07/06/2022","527.00","528.33","531.08","522.09","227.08M","-0.25%"
"07/05/2022","528.33","530.85","530.85","515.96","243.39M","-0.47%"
"07/01/2022","530.85","523.35","532.16","518.29","230.37M","1.43%"
"06/30/2022","523.35","528.01","528.01","513.51","278.04M","-0.88%"
"06/29/2022","528.01","531.41","533.48","526.41","215.47M","-0.64%"
"06/28/2022","531.41","536.37","547.05","531.06","238.28M","-0.92%"
"06/27/2022","536.37","538.72","541.56","534.25","235.38M","-0.44%"
"06/24/2022","538.72","519.01","538.95","519.01","424.41M","3.80%"
"06/23/2022","519.01","521.39","522.46","510.71","274.30M","-0.46%"
"06/22/2022","521.39","522.73","525.99","515.60","246.62M","-0.26%"
"06/21/2022","522.73","512.37","525.51","512.37","278.27M","2.02%"
