"Date","Price","Open","High","Low","Vol.","Change %"
"08/09/2021","1,554.79","1,549.48","1,557.63","1,549.48","194.91M","0.38%"
"08/06/2021","1,548.95","1,550.73","1,550.73","1,538.97","156.60M","-0.10%"
"08/05/2021","1,550.57","1,554.09","1,554.65","1,538.40","202.42M","-0.38%"
"08/04/2021","1,556.43","1,560.76","1,566.48","1,555.00","222.36M","-0.42%"
"08/03/2021","1,562.97","1,540.90","1,563.18","1,540.90","199.27M","1.41%"
"08/02/2021","1,541.20","1,541.01","1,547.37","1,537.20","175.52M","0.17%"
"07/30/2021","1,538.58","1,537.43","1,544.82","1,533.54","185.86M","0.08%"
"07/29/2021","1,537.42","1,535.01","1,540.36","1,533.60","158.24M","0.19%"
"07/28/2021","1,534.57","1,529.37","1,539.20","1,523.30","193.31M","0.38%"
"07/27/2021","1,528.70","1,521.33","1,529.10","1,516.29","181.11M","0.44%"
"07/26/2021","1,522.03","1,530.96","1,531.95","1,517.27","150.25M","-0.62%"
"07/23/2021","1,531.58","1,515.49","1,533.59","1,515.49","144.33M","1.18%"
"07/22/2021","1,513.77","1,503.46","1,514.07","1,501.24","140.72M","0.66%"
"07/21/2021","1,503.77","1,501.78","1,507.25","1,487.76","178.05M","0.21%"
"07/20/2021","1,500.69","1,483.45","1,509.30","1,483.45","295.99M","1.20%"
"07/19/2021","1,482.87","1,497.41","1,497.41","1,471.23","185.63M","-1.07%"
"07/16/2021","1,498.96","1,496.25","1,504.28","1,494.13","154.61M","0.22%"
"07/15/2021","1,495.65","1,498.62","1,498.62","1,485.58","149.73M","-0.26%"
"07/14/2021","1,499.48","1,502.50","1,505.43","1,497.44","130.09M","-0.20%"
"07/13/2021","1,502.55","1,503.73","1,507.62","1,499.04","114.77M","-0.11%"
"07/12/2021","1,504.15","1,501.07","1,511.26","1,500.63","145.67M","0.18%"
"07/09/2021","1,501.46","1,497.94","1,505.62","1,497.94","141.28M","0.36%"
"07/08/2021","1,496.08","1,498.45","1,498.45","1,482.22","144.11M","-0.47%"
"07/07/2021","1,503.20","1,494.63","1,503.57","1,489.38","143.70M","0.62%"
"07/06/2021","1,494.01","1,494.58","1,494.58","1,484.22","150.97M","-0.09%"
"07/02/2021","1,495.32","1,483.04","1,497.26","1,481.11","128.00M","0.86%"
"07/01/2021","1,482.54","1,469.24","1,482.60","1,469.24","150.83M","0.93%"
"06/30/2021","1,468.94","1,469.85","1,471.88","1,463.61","151.64M","-0.04%"
"06/29/2021","1,469.58","1,468.72","1,474.37","1,466.74","125.97M","0.07%"
"06/28/2021","1,468.58","1,466.91","1,470.27","1,462.99","150.22M","0.17%"
"06/25/2021","1,466.12","1,459.45","1,470.42","1,458.67","316.84M","0.46%"
"06/24/2021","1,459.44","1,456.96","1,469.42","1,456.96","149.96M","0.51%"
"06/23/2021","1,452.04","1,458.38","1,458.38","1,451.95","136.08M","-0.46%"
"06/22/2021","1,458.77","1,455.67","1,460.40","1,451.49","141.95M","0.21%"
"06/21/2021","1,455.73","1,437.19","1,457.86","1,437.19","151.77M","1.29%"
"06/18/2021","1,437.17","1,447.22","1,447.22","1,436.65","278.66M","-1.22%"
"06/17/2021","1,454.88","1,442.18","1,458.81","1,440.94","175.47M","0.79%"
"06/16/2021","1,443.45","1,448.86","1,458.30","1,440.23","180.25M","-0.38%"
"06/15/2021","1,449.02","1,450.06","1,452.80","1,443.74","150.41M","-0.03%"
"06/14/2021","1,449.39","1,447.43","1,449.62","1,439.16","145.06M","0.08%"
"06/11/2021","1,448.24","1,457.24","1,458.46","1,441.46","177.12M","-0.73%"
"06/10/2021","1,458.85","1,436.33","1,460.55","1,436.33","205.99M","1.69%"
"06/09/2021","1,434.66","1,421.88","1,436.80","1,421.88","181.57M","1.00%"
"06/08/2021","1,420.48","1,425.98","1,429.30","1,410.03","184.78M","-0.36%"
"06/07/2021","1,425.60","1,421.32","1,437.78","1,421.32","208.93M","0.33%"
"06/04/2021","1,420.85","1,419.14","1,427.29","1,419.14","150.23M","0.32%"
"06/03/2021","1,416.33","1,406.69","1,419.56","1,403.68","176.33M","0.40%"
"06/02/2021","1,410.72","1,414.18","1,419.15","1,408.46","170.10M","-0.22%"
"06/01/2021","1,413.81","1,438.33","1,443.81","1,413.30","201.11M","-1.64%"
