"Date","Price","Open","High","Low","Vol.","Change %"
"10/24/2023","670.27","679.91","681.71","670.19","154.13M","-1.42%"
"10/23/2023","679.91","691.10","691.10","676.72","161.13M","-1.62%"
"10/20/2023","691.10","703.32","704.18","689.12","154.43M","-1.74%"
"10/19/2023","703.32","704.21","708.86","695.34","145.80M","-0.13%"
"10/18/2023","704.21","697.70","707.00","697.70","144.13M","0.93%"
"10/17/2023","697.70","690.94","699.88","690.13","137.47M","0.98%"
"10/16/2023","690.94","686.44","692.68","684.52","124.75M","0.66%"
"10/13/2023","686.44","671.31","689.85","671.31","167.18M","2.25%"
"10/12/2023","671.31","670.72","677.27","668.11","144.91M","0.09%"
"10/11/2023","670.72","679.89","679.89","662.41","193.43M","-1.35%"
"10/10/2023","679.89","680.01","684.68","676.51","122.47M","-0.02%"
"10/09/2023","680.01","656.79","682.48","656.79","175.95M","3.54%"
"10/06/2023","656.79","654.09","662.96","645.96","170.49M","0.41%"
"10/05/2023","654.09","657.91","660.15","650.87","149.46M","-0.58%"
"10/04/2023","657.91","680.80","680.80","652.42","182.93M","-3.36%"
"10/03/2023","680.80","680.95","681.67","674.08","138.01M","-0.02%"
"10/02/2023","680.95","694.19","694.76","675.87","146.48M","-1.91%"
"09/29/2023","694.19","708.16","708.16","691.65","151.54M","-1.97%"
"09/28/2023","708.16","708.08","712.68","702.96","123.02M","0.01%"
"09/27/2023","708.08","690.76","710.03","690.76","161.66M","2.51%"
"09/26/2023","690.76","694.25","694.72","687.43","128.36M","-0.50%"
"09/25/2023","694.25","685.48","695.43","685.05","167.35M","1.28%"
"09/22/2023","685.48","684.42","694.24","684.42","131.87M","0.15%"
"09/21/2023","684.42","694.06","699.91","683.41","150.92M","-1.39%"
"09/20/2023","694.06","700.75","705.15","693.75","115.87M","-0.95%"
"09/19/2023","700.75","706.64","712.45","696.72","135.98M","-0.83%"
"09/18/2023","706.64","701.84","710.48","701.84","125.29M","0.68%"
"09/15/2023","701.84","711.19","711.73","701.42","295.32M","-1.31%"
"09/14/2023","711.19","702.32","713.39","702.32","135.69M","1.26%"
"09/13/2023","702.32","707.71","710.15","699.01","127.15M","-0.76%"
"09/12/2023","707.71","691.75","708.61","691.75","142.72M","2.31%"
"09/11/2023","691.75","700.97","707.99","688.57","138.90M","-1.32%"
"09/08/2023","700.97","694.25","705.72","694.25","135.34M","0.97%"
"09/07/2023","694.25","695.76","700.48","693.21","138.48M","-0.22%"
"09/06/2023","695.76","694.76","698.82","690.41","129.48M","0.14%"
"09/05/2023","694.76","691.39","702.11","691.39","146.74M","0.49%"
"09/01/2023","691.39","677.49","692.44","677.49","134.68M","2.05%"
"08/31/2023","677.49","676.45","678.86","673.02","146.98M","0.15%"
"08/30/2023","676.45","673.02","677.93","673.02","94.71M","0.51%"
"08/29/2023","673.02","671.02","673.81","666.58","88.98M","0.30%"
"08/28/2023","671.02","666.18","676.05","666.18","83.51M","0.73%"
"08/25/2023","666.18","659.12","669.81","658.13","112.47M","1.07%"
"08/24/2023","659.12","664.05","666.65","658.04","100.45M","-0.74%"
"08/23/2023","664.05","666.07","666.07","653.51","115.05M","-0.30%"
"08/22/2023","666.07","671.21","674.66","665.83","99.93M","-0.77%"
"08/21/2023","671.21","675.43","680.98","666.96","114.49M","-0.62%"
"08/18/2023","675.43","669.15","676.60","663.94","128.95M","0.94%"
"08/17/2023","669.15","661.80","677.94","661.80","120.93M","1.11%"
"08/16/2023","661.80","667.84","675.71","661.43","115.47M","-0.90%"
"08/15/2023","667.84","684.56","684.56","666.84","121.03M","-2.44%"
"08/14/2023","684.56","686.84","686.84","679.31","108.88M","-0.33%"
"08/11/2023","686.84","676.29","687.44","675.81","129.65M","1.56%"
"08/10/2023","676.29","675.77","684.95","671.77","129.12M","0.08%"
"08/09/2023","675.77","667.60","682.29","667.60","171.28M","1.22%"
"08/08/2023","667.60","664.37","668.02","648.81","127.08M","0.49%"
"08/07/2023","664.37","663.38","668.65","662.28","121.54M","0.15%"
"08/04/2023","663.38","663.21","673.91","663.17","153.15M","0.03%"
"08/03/2023","663.21","656.96","669.35","654.96","150.89M","0.95%"
"08/02/2023","656.96","665.88","665.88","651.54","150.51M","-1.34%"
"08/01/2023","665.88","668.98","668.98","658.90","123.24M","-0.46%"
"07/31/2023","668.98","655.86","670.91","655.86","150.47M","2.00%"
"07/28/2023","655.86","655.25","656.23","646.74","114.44M","0.09%"
"07/27/2023","655.25","658.83","665.77","653.55","134.35M","-0.54%"
"07/26/2023","658.83","659.42","661.74","653.44","130.17M","-0.09%"
"07/25/2023","659.42","655.70","662.63","651.23","137.39M","0.57%"
"07/24/2023","655.70","645.00","660.07","645.00","165.82M","1.66%"
"07/21/2023","645.00","639.80","645.38","638.26","170.76M","0.81%"
"07/20/2023","639.80","631.64","640.61","631.64","148.06M","1.29%"
"07/19/2023","631.64","628.35","636.20","626.96","144.62M","0.52%"
"07/18/2023","628.35","622.26","634.49","619.86","154.41M","0.98%"
"07/17/2023","622.26","623.02","624.67","619.36","129.47M","-0.12%"
"07/14/2023","623.02","640.65","640.65","621.98","156.54M","-2.75%"
"07/13/2023","640.65","643.57","647.10","634.91","167.01M","-0.45%"
"07/12/2023","643.57","637.81","647.31","637.81","160.73M","0.90%"
"07/11/2023","637.81","624.08","638.73","624.08","169.82M","2.20%"
"07/10/2023","624.08","619.40","625.16","617.40","141.12M","0.76%"
"07/07/2023","619.40","606.87","624.75","603.19","208.23M","2.06%"
"07/06/2023","606.87","622.11","622.11","602.56","143.74M","-2.45%"
"07/05/2023","622.11","625.50","627.76","618.40","128.48M","-0.54%"
"07/03/2023","625.50","623.56","629.95","623.12","65.37M","0.31%"
"06/30/2023","623.56","619.71","626.96","619.61","143.78M","0.62%"
"06/29/2023","619.71","612.90","619.75","611.77","133.30M","1.11%"
"06/28/2023","612.90","606.74","613.71","600.81","147.22M","1.02%"
"06/27/2023","606.74","605.37","609.22","601.51","149.40M","0.23%"
"06/26/2023","605.37","595.17","608.79","594.98","134.76M","1.71%"
"06/23/2023","595.17","599.93","599.93","590.49","206.43M","-0.79%"
"06/22/2023","599.93","607.85","607.85","597.63","129.66M","-1.30%"
"06/21/2023","607.85","602.31","612.57","599.51","134.66M","0.92%"
"06/20/2023","602.31","616.43","616.43","598.19","158.90M","-2.29%"
"06/16/2023","616.43","617.10","621.69","614.92","295.56M","-0.11%"
"06/15/2023","617.10","610.77","622.22","610.77","145.26M","1.04%"
"06/14/2023","610.77","617.67","625.94","606.51","148.32M","-1.12%"
"06/13/2023","617.67","614.80","629.37","614.80","154.44M","0.47%"
"06/12/2023","614.80","620.82","620.82","610.64","140.71M","-0.97%"
"06/09/2023","620.82","624.43","627.02","619.19","121.89M","-0.58%"
"06/08/2023","624.43","627.22","629.81","614.25","142.71M","-0.44%"
"06/07/2023","627.22","611.05","628.08","611.05","158.30M","2.65%"
"06/06/2023","611.05","606.86","611.59","598.41","129.89M","0.69%"
"06/05/2023","606.86","610.41","619.81","605.52","129.81M","-0.58%"
"06/02/2023","610.41","592.86","613.24","592.86","176.50M","2.96%"
"06/01/2023","592.86","585.66","599.49","583.10","159.35M","1.23%"
"05/31/2023","585.66","596.86","596.86","584.03","279.65M","-1.88%"
"05/30/2023","596.86","602.51","602.51","590.07","153.16M","-0.94%"
"05/26/2023","602.51","604.77","610.46","599.85","138.17M","-0.37%"
"05/25/2023","604.77","616.43","616.43","599.83","162.24M","-1.89%"
"05/24/2023","616.43","613.23","621.22","611.35","137.88M","0.52%"
"05/23/2023","613.23","606.94","620.61","606.94","139.64M","1.04%"
"05/22/2023","606.94","609.30","613.02","606.52","136.68M","-0.39%"
"05/19/2023","609.30","604.88","614.14","604.88","147.61M","0.73%"
"05/18/2023","604.88","601.93","605.56","593.73","149.95M","0.49%"
"05/17/2023","601.93","589.71","604.92","589.71","151.14M","2.07%"
"05/16/2023","589.71","605.06","605.06","589.30","163.10M","-2.54%"
"05/15/2023","605.06","603.84","608.47","599.88","169.17M","0.20%"
"05/12/2023","603.84","603.17","609.84","599.30","124.35M","0.12%"
"05/11/2023","603.13","610.73","610.73","598.63","148.74M","-1.24%"
"05/10/2023","610.73","617.83","621.09","605.97","154.72M","-1.15%"
"05/09/2023","617.83","617.61","623.66","612.57","132.87M","0.04%"
"05/08/2023","617.61","617.15","628.51","617.15","127.83M","0.07%"
"05/05/2023","617.15","600.65","621.73","600.65","157.98M","2.75%"
"05/04/2023","600.65","607.37","613.40","599.19","180.65M","-1.11%"
"05/03/2023","607.37","619.28","619.28","607.12","167.22M","-1.92%"
"05/02/2023","619.28","646.97","646.97","613.44","190.04M","-4.28%"
"05/01/2023","646.97","655.20","655.20","643.83","119.44M","-1.26%"
"04/28/2023","655.20","645.68","659.15","641.38","155.03M","1.47%"
"04/27/2023","645.68","642.83","647.38","636.98","149.32M","0.44%"
"04/26/2023","642.83","651.16","652.97","639.21","134.09M","-1.28%"
"04/25/2023","651.16","663.35","663.35","647.36","130.30M","-1.84%"
"04/24/2023","663.35","653.30","666.59","652.15","125.68M","1.54%"
"04/21/2023","653.30","657.19","659.45","650.66","131.08M","-0.59%"
"04/20/2023","657.19","663.08","663.08","648.77","136.20M","-0.89%"
"04/19/2023","663.08","664.75","664.75","656.18","127.42M","-0.25%"
"04/18/2023","664.75","661.80","666.58","657.29","134.79M","0.45%"
"04/17/2023","661.80","670.32","670.34","659.80","125.31M","-1.27%"
"04/14/2023","670.32","669.04","673.85","666.30","107.68M","0.19%"
"04/13/2023","669.04","664.99","670.63","662.12","122.46M","0.61%"
"04/12/2023","664.99","664.24","670.57","663.12","127.80M","0.11%"
"04/11/2023","664.24","658.37","668.29","657.94","120.10M","0.89%"
"04/10/2023","658.37","654.14","665.68","654.14","124.41M","0.65%"
"04/06/2023","654.14","663.91","663.91","652.68","119.70M","-1.47%"
"04/05/2023","663.91","654.61","663.99","650.76","151.15M","1.42%"
"04/04/2023","654.61","666.07","667.50","648.74","174.18M","-1.72%"
"04/03/2023","666.07","634.90","669.67","634.90","261.78M","4.91%"
"03/31/2023","634.90","630.90","636.16","630.36","143.54M","0.63%"
"03/30/2023","630.90","628.71","634.17","627.65","121.49M","0.35%"
"03/29/2023","628.71","619.44","629.32","619.44","147.52M","1.50%"
"03/28/2023","619.44","610.60","622.41","607.20","136.10M","1.45%"
"03/27/2023","610.60","598.03","614.15","598.03","154.72M","2.10%"
"03/24/2023","598.03","596.32","600.26","582.54","174.28M","0.29%"
"03/23/2023","596.32","604.56","613.07","590.57","156.88M","-1.36%"
"03/22/2023","604.56","617.60","620.84","604.34","153.12M","-2.11%"
"03/21/2023","617.60","596.98","619.50","596.98","199.72M","3.45%"
"03/20/2023","596.98","584.64","599.76","584.53","184.69M","2.11%"
"03/17/2023","584.64","593.72","595.40","579.94","400.75M","-1.53%"
"03/16/2023","593.72","588.20","595.35","572.55","251.79M","0.94%"
"03/15/2023","588.20","621.92","621.92","579.80","305.03M","-5.42%"
"03/14/2023","621.92","616.47","635.88","611.07","179.87M","0.88%"
"03/13/2023","616.47","628.78","628.78","602.92","216.92M","-1.96%"
"03/10/2023","628.78","637.81","646.39","625.63","163.57M","-1.42%"
"03/09/2023","637.81","646.63","659.12","637.43","149.61M","-1.36%"
"03/08/2023","646.63","653.32","658.31","640.42","142.27M","-1.02%"
"03/07/2023","653.32","664.95","664.95","651.44","131.75M","-1.75%"
"03/06/2023","664.95","664.30","665.72","657.61","137.16M","0.10%"
"03/03/2023","664.30","655.85","666.89","646.79","140.18M","1.29%"
"03/02/2023","655.85","650.37","658.17","646.82","126.74M","0.84%"
"03/01/2023","650.37","638.01","653.82","636.31","144.21M","1.94%"
"02/28/2023","638.01","647.35","652.72","637.51","198.63M","-1.44%"
"02/27/2023","647.35","645.32","649.74","641.64","144.38M","0.31%"
"02/24/2023","645.32","645.39","646.29","633.50","166.21M","-0.01%"
"02/23/2023","645.39","637.29","649.82","637.29","148.95M","1.27%"
"02/22/2023","637.29","642.23","645.42","631.78","159.17M","-0.77%"
"02/21/2023","642.23","644.20","648.63","640.46","157.13M","-0.31%"
"02/17/2023","644.20","668.58","668.58","641.76","230.40M","-3.65%"
"02/16/2023","668.58","675.54","677.37","667.96","153.66M","-1.03%"
"02/15/2023","675.54","687.78","687.78","666.89","202.76M","-1.78%"
"02/14/2023","687.78","687.91","692.80","680.63","126.59M","-0.02%"
"02/13/2023","687.91","692.10","692.10","679.37","129.92M","-0.61%"
"02/10/2023","692.10","665.97","693.42","665.97","175.86M","3.92%"
"02/09/2023","665.97","670.76","673.90","665.44","141.19M","-0.71%"
"02/08/2023","670.76","676.54","680.19","667.31","143.64M","-0.85%"
"02/07/2023","676.54","656.34","677.92","656.34","149.27M","3.08%"
"02/06/2023","656.34","658.95","664.19","648.10","148.02M","-0.40%"
"02/03/2023","658.95","660.47","673.79","657.96","170.80M","-0.23%"
"02/02/2023","660.47","677.53","677.53","653.18","192.91M","-2.52%"
"02/01/2023","677.53","690.59","690.75","668.31","186.34M","-1.89%"
"01/31/2023","690.59","684.53","691.97","674.88","168.71M","0.89%"
"01/30/2023","684.53","700.58","700.58","683.33","136.56M","-2.29%"
"01/27/2023","700.58","714.77","714.77","699.39","143.29M","-1.99%"
"01/26/2023","714.77","691.78","714.94","691.78","156.93M","3.32%"
"01/25/2023","691.78","692.41","692.41","677.85","135.70M","-0.09%"
"01/24/2023","692.41","693.91","693.91","674.45","132.25M","-0.22%"
"01/23/2023","693.91","695.32","702.40","692.25","143.94M","-0.20%"
"01/20/2023","695.32","686.38","696.12","681.83","155.87M","1.30%"
"01/19/2023","686.38","678.87","689.62","673.12","145.88M","1.11%"
"01/18/2023","678.87","691.07","702.37","678.14","162.84M","-1.77%"
"01/17/2023","691.07","690.21","698.63","688.75","132.15M","0.12%"
"01/13/2023","690.21","689.26","691.95","681.50","105.94M","0.14%"
"01/12/2023","689.26","676.61","693.53","676.61","150.23M","1.87%"
"01/11/2023","676.61","674.21","681.38","669.01","144.06M","0.36%"
"01/10/2023","674.21","669.19","675.51","663.96","128.08M","0.75%"
"01/09/2023","669.19","672.35","682.95","667.17","162.65M","-0.47%"
"01/06/2023","672.35","661.25","680.83","661.25","140.56M","1.68%"
"01/05/2023","661.25","648.34","664.38","647.46","147.20M","1.99%"
"01/04/2023","648.34","647.97","652.14","636.34","155.20M","0.06%"
"01/03/2023","647.97","672.34","672.34","640.55","147.12M","-3.62%"
"12/30/2022","672.34","667.27","673.25","664.62","96.88M","0.76%"
"12/29/2022","667.27","660.95","670.26","658.30","89.61M","0.96%"
"12/28/2022","660.95","675.96","675.96","658.54","108.00M","-2.22%"
"12/27/2022","675.96","668.33","678.27","668.33","104.76M","1.14%"
"12/23/2022","668.33","647.84","668.40","647.84","116.86M","3.16%"
"12/22/2022","647.84","663.17","663.91","634.80","135.89M","-2.31%"
"12/21/2022","663.17","650.86","665.98","650.86","129.38M","1.89%"
"12/20/2022","650.86","641.14","654.84","640.92","137.08M","1.52%"
"12/19/2022","641.14","640.28","649.22","636.12","128.67M","0.13%"
"12/16/2022","640.28","648.88","648.88","632.07","419.43M","-1.33%"
"12/15/2022","648.88","652.33","652.33","637.53","156.54M","-0.53%"
"12/14/2022","652.33","656.54","663.48","646.95","163.36M","-0.64%"
"12/13/2022","656.54","645.12","662.42","645.12","195.71M","1.77%"
"12/12/2022","645.12","629.47","646.46","629.47","182.27M","2.49%"
"12/09/2022","629.47","644.46","649.23","628.81","191.40M","-2.33%"
"12/08/2022","644.46","647.47","662.75","640.84","179.61M","-0.46%"
"12/07/2022","647.47","649.35","657.26","641.87","171.73M","-0.29%"
"12/06/2022","649.35","667.01","670.24","644.87","171.24M","-2.65%"
"12/05/2022","667.01","687.20","696.46","661.69","170.27M","-2.94%"
"12/02/2022","687.20","691.37","695.33","683.33","139.35M","-0.60%"
"12/01/2022","691.37","694.30","701.73","689.47","131.80M","-0.42%"
"11/30/2022","694.30","690.53","699.60","683.54","256.84M","0.55%"
"11/29/2022","690.53","681.81","695.28","681.81","142.54M","1.28%"
"11/28/2022","681.81","701.00","701.00","679.16","170.81M","-2.74%"
"11/25/2022","701.00","703.13","708.80","699.95","60.28M","-0.30%"
"11/23/2022","703.13","711.39","711.39","696.10","129.32M","-1.16%"
"11/22/2022","711.39","689.46","713.05","689.46","171.09M","3.18%"
"11/21/2022","689.46","699.19","699.19","666.73","200.81M","-1.39%"
"11/18/2022","699.19","705.52","705.52","684.14","175.06M","-0.90%"
"11/17/2022","705.52","704.68","706.02","689.82","131.47M","0.12%"
"11/16/2022","704.68","720.16","720.16","700.99","149.33M","-2.15%"
"11/15/2022","720.16","712.28","721.49","710.84","162.61M","1.11%"
"11/14/2022","712.28","716.02","724.74","711.96","163.67M","-0.52%"
"11/11/2022","716.02","694.74","718.54","694.74","192.96M","3.06%"
"11/10/2022","694.74","679.63","695.34","678.91","176.41M","2.22%"
"11/09/2022","679.63","714.51","714.51","678.01","204.14M","-4.88%"
"11/08/2022","714.51","714.13","717.95","706.17","165.24M","0.05%"
"11/07/2022","714.13","701.99","716.53","701.99","184.39M","1.73%"
"11/04/2022","701.99","694.92","715.07","692.65","211.20M","1.02%"
"11/03/2022","694.92","681.01","698.73","676.26","188.84M","2.04%"
"11/02/2022","681.01","696.69","698.39","679.40","215.37M","-2.25%"
"11/01/2022","696.69","689.83","701.18","689.83","179.96M","0.99%"
"10/31/2022","689.83","685.71","699.92","679.49","201.50M","0.60%"
"10/28/2022","685.71","681.19","695.24","672.91","182.34M","0.66%"
"10/27/2022","681.19","679.34","693.55","679.34","190.41M","0.27%"
"10/26/2022","679.34","670.22","684.81","670.22","186.07M","1.36%"
"10/25/2022","670.22","670.52","673.99","664.50","185.71M","-0.04%"
"10/24/2022","670.52","667.35","675.03","663.71","185.24M","0.48%"
"10/21/2022","667.35","649.41","668.57","649.41","225.11M","2.76%"
"10/20/2022","649.41","648.23","659.79","646.08","198.50M","0.18%"
"10/19/2022","648.23","629.74","650.73","629.74","193.66M","2.94%"
"10/18/2022","629.74","625.03","636.23","618.05","160.47M","0.75%"
"10/17/2022","625.03","617.48","635.66","617.48","154.52M","1.22%"
"10/14/2022","617.48","641.24","643.16","616.85","168.05M","-3.71%"
"10/13/2022","641.24","616.12","643.74","609.74","200.47M","4.08%"
"10/12/2022","616.12","611.54","620.12","603.77","148.23M","0.75%"
"10/11/2022","611.54","616.18","622.04","602.21","172.35M","-0.75%"
"10/10/2022","616.18","629.14","636.74","614.32","163.97M","-2.06%"
"10/07/2022","629.14","633.72","642.46","624.55","220.03M","-0.72%"
"10/06/2022","633.72","622.39","635.43","617.75","203.71M","1.82%"
"10/05/2022","622.39","609.84","627.00","604.78","244.10M","2.06%"
"10/04/2022","609.84","584.45","610.05","584.45","220.02M","4.34%"
"10/03/2022","584.45","552.56","587.55","552.56","217.53M","5.77%"
"09/30/2022","552.56","557.60","560.63","547.96","200.55M","-0.90%"
"09/29/2022","557.60","558.34","558.95","543.94","191.30M","-0.13%"
"09/28/2022","558.34","534.79","560.48","534.79","200.79M","4.40%"
"09/27/2022","534.79","528.64","544.64","528.64","203.26M","1.16%"
"09/26/2022","528.64","542.61","545.43","528.42","219.40M","-2.57%"
"09/23/2022","542.61","581.88","581.88","537.75","264.32M","-6.75%"
"09/22/2022","581.88","584.21","596.42","581.50","152.58M","-0.40%"
"09/21/2022","584.21","592.89","604.24","584.03","156.64M","-1.46%"
"09/20/2022","592.89","596.73","596.73","585.83","151.93M","-0.64%"
"09/19/2022","596.73","596.27","597.15","580.18","154.16M","0.08%"
"09/16/2022","596.27","609.47","609.47","588.08","427.02M","-2.17%"
"09/15/2022","609.47","625.34","625.34","606.68","189.82M","-2.54%"
"09/14/2022","625.34","608.02","629.75","608.02","199.91M","2.85%"
"09/13/2022","608.02","623.30","623.87","605.38","177.68M","-2.45%"
"09/12/2022","623.30","612.19","630.27","612.19","171.15M","1.81%"
"09/09/2022","612.19","597.95","615.19","597.95","152.15M","2.89%"
"09/07/2022","595.00","601.95","601.95","584.50","174.06M","-1.15%"
"09/06/2022","601.95","608.54","615.00","599.81","171.54M","-1.08%"
"09/02/2022","608.54","597.72","615.85","597.72","159.93M","1.81%"
"09/01/2022","597.72","611.80","611.80","589.05","171.43M","-2.30%"
"08/31/2022","611.80","617.60","622.12","600.40","191.85M","-0.94%"
"08/30/2022","617.60","639.10","639.10","612.51","173.95M","-3.36%"
"08/29/2022","639.10","629.38","647.45","628.08","175.50M","1.54%"
"08/26/2022","629.38","636.19","642.29","626.69","142.90M","-1.07%"
"08/25/2022","636.19","631.38","639.37","630.39","149.70M","0.76%"
"08/24/2022","631.38","623.90","632.25","621.29","190.89M","1.20%"
"08/23/2022","623.90","602.10","628.64","602.10","241.39M","3.62%"
"08/22/2022","602.10","603.60","605.68","588.51","188.73M","-0.25%"
"08/19/2022","603.60","603.46","607.48","599.12","221.34M","0.02%"
"08/18/2022","603.46","588.58","604.09","588.58","168.89M","2.53%"
"08/17/2022","588.58","583.87","594.63","579.90","141.28M","0.81%"
"08/16/2022","583.87","585.86","592.13","580.32","149.63M","-0.34%"
"08/15/2022","585.86","597.70","597.70","570.49","147.37M","-1.98%"
"08/12/2022","597.70","592.94","597.89","586.73","132.84M","0.80%"
"08/11/2022","592.94","574.62","598.05","574.62","177.53M","3.19%"
"08/10/2022","574.62","570.57","577.65","560.54","145.82M","0.71%"
"08/09/2022","570.57","560.62","577.89","560.62","149.81M","1.77%"
"08/08/2022","560.62","557.88","565.63","557.16","139.85M","0.49%"
"08/05/2022","557.88","546.73","562.51","540.13","156.14M","2.04%"
"08/04/2022","546.73","567.12","567.12","544.63","232.09M","-3.60%"
"08/03/2022","567.12","584.46","588.15","563.93","215.31M","-2.97%"
"08/02/2022","584.46","585.67","590.34","579.73","171.76M","-0.21%"
"08/01/2022","585.67","598.74","598.74","578.90","179.10M","-2.18%"
"07/29/2022","598.74","572.88","600.40","572.88","209.75M","4.51%"
"07/28/2022","572.88","570.32","579.33","563.48","145.95M","0.45%"
"07/27/2022","570.32","558.02","573.17","555.95","153.98M","2.20%"
"07/26/2022","558.02","562.96","571.85","554.03","163.99M","-0.88%"
"07/25/2022","562.96","542.80","563.23","542.80","156.69M","3.71%"
"07/22/2022","542.80","547.63","554.40","539.72","150.37M","-0.88%"
"07/21/2022","547.63","557.06","557.06","532.05","186.72M","-1.69%"
"07/20/2022","557.06","551.46","559.63","543.25","178.08M","1.02%"
"07/19/2022","551.46","534.56","552.65","534.31","170.43M","3.16%"
"07/18/2022","534.56","524.27","543.45","524.27","163.28M","1.96%"
"07/15/2022","524.27","514.50","526.08","514.50","146.64M","1.90%"
"07/14/2022","514.50","524.46","524.46","499.09","204.66M","-1.90%"
"07/13/2022","524.46","525.18","535.58","519.80","160.06M","-0.14%"
"07/12/2022","525.18","536.07","536.07","516.10","176.30M","-2.03%"
"07/11/2022","536.07","540.87","540.87","528.79","145.79M","-0.89%"
"07/08/2022","540.87","540.94","549.51","533.26","156.57M","-0.01%"
"07/07/2022","540.94","522.60","545.28","522.60","196.98M","3.51%"
"07/06/2022","522.60","531.86","535.10","506.91","256.98M","-1.74%"
"07/05/2022","531.86","554.10","554.10","520.35","275.73M","-4.01%"
"07/01/2022","554.10","546.24","556.31","535.54","181.86M","1.44%"
"06/30/2022","546.24","557.60","559.42","540.73","241.17M","-2.04%"
"06/29/2022","557.60","577.42","587.69","556.00","204.66M","-3.43%"
"06/28/2022","577.42","562.24","586.81","562.24","244.91M","2.70%"
"06/27/2022","562.24","547.02","566.40","547.02","241.46M","2.78%"
"06/24/2022","547.02","538.75","558.05","538.75","372.98M","1.54%"
"06/23/2022","538.75","559.71","566.81","530.52","300.75M","-3.74%"
"06/22/2022","559.71","584.19","584.19","552.71","282.10M","-4.19%"
"06/21/2022","584.19","555.65","588.18","555.65","280.49M","5.14%"
